post_office,recommendation_number,official_restaurant_name,normalized_restaurant_name,selected_years,address,phone,main_menu,price_text,business_hours,pdf_page,kakao_place_id,kakao_url,lat,lng,matched_restaurant_id,matched_restaurant_name,matched_slug,current_source_type,existing_trust_source,classification,match_reason,proposed_slug,recommended_image_filename,official_source_url,review_note
부산진우체국,7,하이까눌레,하이까눌레,2024|2025|2026,"부산광역시 부산진구 동천로 36, 1층",0507-1393-5830,"까눌레 선물세트(4구) ₩12,800 | 까눌레 선물세트(8구) ₩24,000","까눌레 선물세트(4구) ₩12,800 | 까눌레 선물세트(8구) ₩24,000",12:30-16:30 | 토·일요일 휴무,20,1395960900,http://place.map.kakao.com/1395960900,35.151802111849605,129.06253330580807,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-busanjin-07,postoffice-busanjin-07.jpg,OFFICIAL_URL_REVIEW,
부산진우체국,8,부자집생고기,부자집생고기,2026,부산광역시 부산진구 월드컵대로472번길 64,0507-1459-5682,,,16:00-22:00 (주말 14:00~) | 20:30 라스트오더 | 월요일 휴무,20,1521889363,http://place.map.kakao.com/1521889363,35.1849160545602,129.048473519174,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-busanjin-08,postoffice-busanjin-08.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,1,바보엄마칼국수,바보엄마칼국수,2025|2026,부산광역시 북구 화명대로12번길 91,051-362-3690,"사골칼국수 ₩5,500 | 들깨칼국수 ₩6,500 | 쭈꾸미비빔밥 ₩8,500","사골칼국수 ₩5,500 | 들깨칼국수 ₩6,500 | 쭈꾸미비빔밥 ₩8,500",07:00-20:00 (토·일요일 10:40-21:00),21,729277084,http://place.map.kakao.com/729277084,35.23084434156769,129.0089766794398,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-01,postoffice-bukbusan-01.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,2,소설가,소설가,2026,부산광역시 북구 용당로20번길 1,051-362-0555,,,11:00-22:00 | 21:00 라스트오더,21,158216113,http://place.map.kakao.com/158216113,35.2319755428651,129.008039160011,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-02,postoffice-bukbusan-02.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,3,윤가네산오징어,윤가네산오징어,2024|2025|2026,부산광역시 북구 만덕대로16번길 24,010-6787-2642,"먹통 ₩50,000/\60,000/\70,000 | 낙지 ₩30,000/\40,000 | 해물모듬 ₩40,000/\50,000","먹통 ₩50,000/\60,000/\70,000 | 낙지 ₩30,000/\40,000 | 해물모듬 ₩40,000/\50,000",16:00-01:00 | 오징어 없는날 휴무,22,15837083,http://place.map.kakao.com/15837083,35.2094096233223,129.007162566425,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-03,postoffice-bukbusan-03.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,4,금용만두,금용만두,2024|2025|2026,부산광역시 북구 구포만세길 75,051-337-8868,"군만두 ₩8,000 | 찐만두 ₩8,000 | 만두국밥 ₩8,000","군만두 ₩8,000 | 찐만두 ₩8,000 | 만두국밥 ₩8,000",10:30-20:30,22,8792300,http://place.map.kakao.com/8792300,35.205463165525906,128.9966622638993,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-04,postoffice-bukbusan-04.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,5,첸차이나,첸차이나,2024|2025|2026,부산광역시 북구 효열로219번가길 42,051-343-7778,"짜짱면 ₩7,000 | 짬뽕 ₩9,500 | 간짜장 ₩9,000 | 탕수육 ₩19,000","짜짱면 ₩7,000 | 짬뽕 ₩9,500 | 간짜장 ₩9,000 | 탕수육 ₩19,000",11:00-15:00 / 17:00-20:30 (주말 브레이크타임 없음) | 일요일 휴무,22,491752023,http://place.map.kakao.com/491752023,35.26352631754734,129.01701413689906,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-05,postoffice-bukbusan-05.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,6,아낙촌,아낙촌,2025|2026,부산광역시 북구 만덕3로 46,0507-1310-0342,"불향쭈꾸미삼겹살(2인분) ₩40,000 | 통낙지불고기전골 ₩38,000 | 낙지볶음(1인) ₩12,000","불향쭈꾸미삼겹살(2인분) ₩40,000 | 통낙지불고기전골 ₩38,000 | 낙지볶음(1인) ₩12,000",11:00-15:00 / 16:30-21:00 | 20:30 라스트오더 | 월요일 휴무,22,1029695066,http://place.map.kakao.com/1029695066,35.211599794610954,129.0287072687547,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-06,postoffice-bukbusan-06.jpg,OFFICIAL_URL_REVIEW,
북부산우체국,7,숙향,숙향,2024|2025|2026,부산광역시 북구 덕천로 217-1,051-337-5635,"생오리양념구이 ₩43,000 | 생오리구이 ₩40,000 | 한방오리백숙 ₩50,000","생오리양념구이 ₩43,000 | 생오리구이 ₩40,000 | 한방오리백숙 ₩50,000",11:00-14:00 | 17:00-20:00,23,16869220,http://place.map.kakao.com/16869220,35.2108087090204,129.02810782512,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-bukbusan-07,postoffice-bukbusan-07.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
북부산우체국,8,가마솥추어탕,가마솥추어탕,2024|2025|2026,부산광역시 북구 산성로 75-5,051-332-5343,,,08:00-20:00 (매장식사 10:30부터 가능) | 매주 월요일 휴무,23,16401309,http://place.map.kakao.com/16401309,35.2606146617008,129.090519063874,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
부산연제우체국,1,팔팔연제장어,팔팔연제장어,2024|2025|2026,부산광역시 연제구 황새알로 21-1,051-507-5244,"민물장어구이(1인분) ₩32,000 | 바다장어구이 ₩23,000 | 장어추어탕 ₩12,000","민물장어구이(1인분) ₩32,000 | 바다장어구이 ₩23,000 | 장어추어탕 ₩12,000",11:00-15:30 | 16:30-21:30 | 20:00 라스트오더 | 2·4주 일요일 휴무,24,91948145,http://place.map.kakao.com/91948145,35.1940969366645,129.074936860493,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeonje-01,postoffice-yeonje-01.jpg,OFFICIAL_URL_REVIEW,
부산연제우체국,2,차애전할매칼국수,차애전할매칼국수,2026,부산광역시 연제구 과정로191번가길 70,051-751-9639,"칼국수 ₩7,000~ | 비빔칼국수 ₩8,500~ | 맛비빔 ₩7,000 | 콩칼국수 ₩9,000","칼국수 ₩7,000~ | 비빔칼국수 ₩8,500~ | 맛비빔 ₩7,000 | 콩칼국수 ₩9,000","09:00-15:30 (2,4주 목요일 19:00까지) | 1·3·5주 일요일 휴무",24,10927442,http://place.map.kakao.com/10927442,35.098341365805,128.991680845513,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,
부산연제우체국,3,쏘이472,쏘이472,2024|2025|2026,"부산광역시 동래구 아시아드대로134번길 14, 상가 103호",051-907-4720,"팟타이 ₩11,000 | 팟카파오 무쌈 ₩9,000 | 카오팟 탈래 ₩9,000","팟타이 ₩11,000 | 팟카파오 무쌈 ₩9,000 | 카오팟 탈래 ₩9,000",11:30-15:00 | 17:00-21:00 | 화요일 휴무,24,1004468974,http://place.map.kakao.com/1004468974,35.195660141689,129.067211818557,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeonje-03,postoffice-yeonje-03.jpg,OFFICIAL_URL_REVIEW,
부산연제우체국,4,큰바위횟집,큰바위횟집,2026,부산광역시 연제구 법원로32번길19 다성빌딩 1층,0507-1395-1617,"전복영양솥밥 ₩15,000 | 도다리쑥국 ₩20,000 | 모듬회(소) ₩59,000","전복영양솥밥 ₩15,000 | 도다리쑥국 ₩20,000 | 모듬회(소) ₩59,000",11:00-22:00 (토 12:00-21:00) | 20:30 라스트오더 | 일요일 휴무,24,8567679,http://place.map.kakao.com/8567679,35.19128160822747,129.07525934213896,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeonje-04,postoffice-yeonje-04.jpg,OFFICIAL_URL_REVIEW,
부산연제우체국,5,만포장회전문점,만포장회전문점,2024|2025|2026,부산광역시 연제구 법원북로3번길 15,051-503-6865,"회덮밥 ₩12,000 | 물회 ₩15,000 | 모듬회(소) ₩50,000 | 고급모듬회(소) ₩60,000","회덮밥 ₩12,000 | 물회 ₩15,000 | 모듬회(소) ₩50,000 | 고급모듬회(소) ₩60,000",11:30-22:00 | 일요일 휴무,25,9767286,http://place.map.kakao.com/9767286,35.193886123532714,129.06729639795645,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeonje-05,postoffice-yeonje-05.jpg,OFFICIAL_URL_REVIEW,
부산연제우체국,6,콤파운드,콤파운드,2026,"부산광역시 연제구 교대로24번길 20, 102호",0507-1413-2423,"마시멜로케잌 ₩8,000 | 레몬치즈파운드 ₩3,000 | 휘낭시에세트(3구) ₩11,000","마시멜로케잌 ₩8,000 | 레몬치즈파운드 ₩3,000 | 휘낭시에세트(3구) ₩11,000",11:00-20:00 (토 ~17:00) | 일요일 휴무,25,875394409,http://place.map.kakao.com/875394409,35.19629447673838,129.07690296561125,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeonje-06,postoffice-yeonje-06.jpg,OFFICIAL_URL_REVIEW,
동부산우체국,1,좋은집,좋은집,2025|2026,"부산광역시 동구 조방로 10, 1층 코리아시티관광호텔",051-631-7500,"대패삼겹살(90g) ₩3,900 | 꽃삼겹한판(500g) ₩27,500 | 제주흑돼지오겹살(100g) ₩10,000","대패삼겹살(90g) ₩3,900 | 꽃삼겹한판(500g) ₩27,500 | 제주흑돼지오겹살(100g) ₩10,000",11:00-23:00,26,1272733952,http://place.map.kakao.com/1272733952,35.1380258479287,129.063549247394,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-dongbusan-01,postoffice-dongbusan-01.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
동부산우체국,2,명가,명가,2024|2025|2026,부산광역시 동구 부산진성공원로 23-9,051-644-0079,"감자탕 ￦25,000/\35,000 | 김치찌개 ₩7,000 | 동태탕 ₩8,000","감자탕 ￦25,000/\35,000 | 김치찌개 ₩7,000 | 동태탕 ₩8,000",10:00-22:00,26,7995054,http://place.map.kakao.com/7995054,35.159306252834114,129.05749075401815,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
동부산우체국,3,감포참가자미,감포참가자미,2024|2025|2026,부산광역시 동구 범일로102번길 16-20,0507-1309-3187,"회정식(점심 한정) ₩30,000 | 참가자미물회 ₩20,000 | 코스요리(1인) ₩40,000~","회정식(점심 한정) ₩30,000 | 참가자미물회 ₩20,000 | 코스요리(1인) ₩40,000~",11:00-15:00 / 17:00-22:00 | 연중무휴,26,1919080146,http://place.map.kakao.com/1919080146,35.187779537928414,129.0819353964861,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
동부산우체국,4,마파람해물찜해물탕,마파람해물찜해물탕,2026,부산광역시 동구 범일로90번길 9,051-631-9559,"해물찜 ₩60,000 | 해물탕 ₩65,000 | 대구뽈찜 ₩45,000","해물찜 ₩60,000 | 해물탕 ₩65,000 | 대구뽈찜 ₩45,000",11:00-15:00 / 17:00-22:30 (주말 브레이크타임 없음),26,1741111954,http://place.map.kakao.com/1741111954,35.1381389482764,129.06061094466435,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-dongbusan-04,postoffice-dongbusan-04.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
동부산우체국,5,수미식당,수미식당,2024|2025|2026,부산광역시 동구 고관로 109-9,051-467-9509,,,11:30-21:30,27,9155598,http://place.map.kakao.com/9155598,35.12883713887506,129.04609467519035,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-dongbusan-05,postoffice-dongbusan-05.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
동부산우체국,6,용궁횟집,용궁횟집,2026,부산광역시 동구 초량중로 78,051-463-2000,"모듬회 ₩50,000~ | 점심특선 물회 ₩15,000","모듬회 ₩50,000~ | 점심특선 물회 ₩15,000",11:00-23:00 | 월요일 휴무,27,10619007,http://place.map.kakao.com/10619007,35.1093545750377,129.019729559217,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
부산영도우체국,1,봉래화로,봉래화로,2025|2026,"부산광역시 영도구 대교로 1, 101호",0507-1416-7930,"보석살(130g) ₩16,900 | 황제갈비살(130g) ₩14,900 | (평일런치) 보석살정식 ₩14,500","보석살(130g) ₩16,900 | 황제갈비살(130g) ₩14,900 | (평일런치) 보석살정식 ₩14,500",11:30-14:30 / 16:30-21:30 | 21:00 라스트오더,28,1972140778,http://place.map.kakao.com/1972140778,35.0926737511788,129.044243249941,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-01,postoffice-yeongdo-01.jpg,OFFICIAL_URL_REVIEW,
부산영도우체국,2,모디포차 1호점,모디포차 1호점,2025|2026,"부산광역시 영도구 태종로113번길 36, 1층",051-412-0958,"해물탕 ₩40,000 | 해물찜 ₩40,000 | 새우깡 ₩10,000","해물탕 ₩40,000 | 해물찜 ₩40,000 | 새우깡 ₩10,000",12:00-22:30 | 21:00 라스트오더,28,1464004388,http://place.map.kakao.com/1464004388,35.0924645092792,129.044039572275,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-02,postoffice-yeongdo-02.jpg,OFFICIAL_URL_REVIEW,
부산영도우체국,3,우리이모집,우리이모집,2024|2025|2026,부산광역시 영도구 감지해변길 92,010-5025-3134,"조개구이 ₩50,000~ | 해물모듬 ₩50,000~ | 장어구이 ₩60,000~","조개구이 ₩50,000~ | 해물모듬 ₩50,000~ | 장어구이 ₩60,000~",11:30-01:00 | 23:00 라스트오더 | 매달 4번째 목요일 휴무,28,27388472,http://place.map.kakao.com/27388472,35.06117328492256,129.0774269985458,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-03,postoffice-yeongdo-03.jpg,OFFICIAL_URL_REVIEW,
부산영도우체국,4,육미당찬,육미당찬,2026,"부산광역시 영도구 태종로 75, 1층",0507-1485-2434,"시그니처(평일 저녁,주말) ₩18,900 | 프리미엄(평일 저녁,주말) ₩23,900","시그니처(평일 저녁,주말) ₩18,900 | 프리미엄(평일 저녁,주말) ₩23,900",11:00-23:30 | 1·3주 월요일 휴무,28,1812651304,http://place.map.kakao.com/1812651304,35.0925891651239,129.039474952717,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-04,postoffice-yeongdo-04.jpg,OFFICIAL_URL_REVIEW,
부산영도우체국,5,등대횟집,등대횟집,2024|2025|2026,부산광역시 영도구 남항로31번길 29,051-412-2278,"모듬회 ₩50,000~ | 물회 ₩15,000 | 회비빔밥 ₩15,000","모듬회 ₩50,000~ | 물회 ₩15,000 | 회비빔밥 ₩15,000",10:00-22:30,29,23612298,http://place.map.kakao.com/23612298,35.0903062853197,129.040450902668,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-05,postoffice-yeongdo-05.jpg,OFFICIAL_URL_REVIEW,
부산영도우체국,6,장어마을,장어마을,2024|2025|2026,부산광역시 영도구 절영로13번길 2,051-417-3019,"장어구이 ₩40,000/\50,000/\60,000 | 장어정식 ₩20,000 | 장어탕 ₩15,000","장어구이 ₩40,000/\50,000/\60,000 | 장어정식 ₩20,000 | 장어탕 ₩15,000",11:00-21:00 | 일요일·공휴일 휴무,29,618407940,http://place.map.kakao.com/618407940,35.092950852547865,129.04031286765917,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-yeongdo-06,postoffice-yeongdo-06.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
부산강서우체국,1,고귀관,고귀관,2024|2025|2026,부산광역시 강서구 대저중앙로 399,0507-1311-9299,"고세트(2인/500g) ₩49,000 | 귀세트(4인/950g) ₩89,000 | (점심특선)돼지갈비정식 ₩15,000","고세트(2인/500g) ₩49,000 | 귀세트(4인/950g) ₩89,000 | (점심특선)돼지갈비정식 ₩15,000",11:00-15:00 / 17:00-22:00 (주말 브레이크타임 없음) | 21:00 라스트오더,30,802014363,http://place.map.kakao.com/802014363,35.2206256670828,128.990677523311,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-01,postoffice-gangseo-01.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,2,공항족발,공항족발,2025|2026,"부산광역시 강서구 공항앞길 12, 1층",0507-1402-1781,"삼미리앞발 ₩42,000 | 반반족발(소) ₩45,000 | (점심특선)두루치기정식 ₩12,000","삼미리앞발 ₩42,000 | 반반족발(소) ₩45,000 | (점심특선)두루치기정식 ₩12,000",11:00-14:00 / 17:00-22:00 | 20:40 라스트오더 | 일요일 휴무,30,1688432879,http://place.map.kakao.com/1688432879,35.1802620269846,128.954183242134,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-02,postoffice-gangseo-02.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,3,다금정,다금정,2025|2026,부산광역시 강서구 공항로811번길 42,051-973-4773,"불낙전골 ₩11,000 | 두루치기 ₩11,000 | 생삼겹살(130g) ₩11,000","불낙전골 ₩11,000 | 두루치기 ₩11,000 | 생삼겹살(130g) ₩11,000",07:00-22:00,30,743075558,http://place.map.kakao.com/743075558,35.1803089427942,128.955631040967,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-03,postoffice-gangseo-03.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,4,시골추어탕,시골추어탕,2024|2025|2026,부산광역시 강서구 대저로3번길 163,051-972-4817,"추어탕 ₩9,000 | 미꾸라지 튀김 ₩10,000","추어탕 ₩9,000 | 미꾸라지 튀김 ₩10,000",11:00-20:00 | 일요일 휴무,30,16493498,http://place.map.kakao.com/16493498,35.1836933679435,129.080854232875,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
부산강서우체국,5,주화횟집,주화횟집,2026,부산광역시 강서구 화전산단4로30번길 6,051-941-9288,"주화모듬회 ₩50,000~ | 물회 ₩15,000 | 회비빔밥 ₩12,000","주화모듬회 ₩50,000~ | 물회 ₩15,000 | 회비빔밥 ₩12,000",11:00-22:00 | 2·4주 일요일 휴무,31,1791507878,http://place.map.kakao.com/1791507878,35.1107684971617,128.881269365007,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-05,postoffice-gangseo-05.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,6,옥이감자탕,옥이감자탕,2024|2025|2026,부산광역시 강서구 화전산단4로7번길 14,051-973-8988,"우거지감자탕 ₩25,000~ | 김치감자탕 ₩28,000~","우거지감자탕 ₩25,000~ | 김치감자탕 ₩28,000~",10:00-22:00 | 1·3주 일요일 휴무,31,440993096,http://place.map.kakao.com/440993096,35.1115494645411,128.879260578865,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-06,postoffice-gangseo-06.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,7,복오네,복오네,2025|2026,부산광역시 강서구 대저중앙로 61-7,051-972-5245,"밀복 ₩13,000 | 복수육 ₩40,000~ | 왕대구탕 ₩10,000","밀복 ₩13,000 | 복수육 ₩40,000~ | 왕대구탕 ₩10,000",10:00-20:00 (토·일 ~15:00),31,1387540824,http://place.map.kakao.com/1387540824,35.2181573298303,128.954131676576,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-07,postoffice-gangseo-07.jpg,OFFICIAL_URL_REVIEW,
부산강서우체국,8,뒷고기 상회,뒷고기 상회,2025|2026,부산광역시 강서구 명지국제5로 148번길 16-8,0507-1383-9533,"뒷고기(120g) ₩7,000 | 뒷통(120g) ₩9,000 | 생삼겹살(120g) ₩10,000","뒷고기(120g) ₩7,000 | 뒷통(120g) ₩9,000 | 생삼겹살(120g) ₩10,000",15:00-24:00,31,1733812790,http://place.map.kakao.com/1733812790,35.1063311643583,128.922830065405,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gangseo-08,postoffice-gangseo-08.jpg,OFFICIAL_URL_REVIEW,
기장우체국,1,가마솥생복집,가마솥생복집,2024|2025|2026,부산광역시 기장군 기장읍 차성로 327-2,051-722-2995,"생밀복 ₩23,000 | 까치복 ₩15,000 | 밀복 ₩17,000 | 복수육 ₩50,000~ | 특선요리(1인) ₩70,000","생밀복 ₩23,000 | 까치복 ₩15,000 | 밀복 ₩17,000 | 복수육 ₩50,000~ | 특선요리(1인) ₩70,000",09:00-21:00 | 월요일 휴무,32,8732558,http://place.map.kakao.com/8732558,35.2469225175914,129.213417098984,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gijang-01,postoffice-gijang-01.jpg,OFFICIAL_URL_REVIEW,kakao 동명 복수(주소확인필요)
기장우체국,2,소달구지,소달구지,2026,부산광역시 기장군 철마면 철마로 579 소달구지 한우직판장,051-722-8886,"꽃등심·갈비살(120g) ₩27,000 | 안창·꽃살(100g) ₩34,000","꽃등심·갈비살(120g) ₩27,000 | 안창·꽃살(100g) ₩34,000",09:30-21:00,32,24012010,http://place.map.kakao.com/24012010,35.271935661661125,129.15904276182948,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gijang-02,postoffice-gijang-02.jpg,OFFICIAL_URL_REVIEW,
기장우체국,3,한양횟집,한양횟집,2024|2025|2026,부산광역시 기장군 일광읍 문오성길 165-1,051-727-1773,"모듬회 ₩60,000~ | 아나고 ₩50,000~","모듬회 ₩60,000~ | 아나고 ₩50,000~",10:00-21:00,33,13092015,http://place.map.kakao.com/13092015,35.2866511793965,129.257658280746,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gijang-03,postoffice-gijang-03.jpg,OFFICIAL_URL_REVIEW,
기장우체국,4,해녀조씨할매집,해녀조씨할매집,2025|2026,부산광역시 기장군 기장읍 연화1길 187,051-721-2972,"전복죽세트 2인/3인/4인 ₩55,000/\75,000/\95,000 | 전복죽 ₩12,000","전복죽세트 2인/3인/4인 ₩55,000/\75,000/\95,000 | 전복죽 ₩12,000",09:00-20:00 | 19:20 라스트오더,33,19736636,http://place.map.kakao.com/19736636,35.2183389825916,129.227556761787,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gijang-04,postoffice-gijang-04.jpg,OFFICIAL_URL_REVIEW,
기장우체국,5,청기와 식육식당,청기와 식육식당,2024|2025|2026,부산광역시 기장군 철마면 중리1길 15-9,051-721-9192,"갈비살·꽃등심·모듬 (100g) ₩28,000 | 꽃살(100g) ₩35,000","갈비살·꽃등심·모듬 (100g) ₩28,000 | 꽃살(100g) ₩35,000",10:30-21:00 | 연중무휴,33,15409140,http://place.map.kakao.com/15409140,35.4894806117297,129.422758550262,,,,,,REVIEW,kakao_gu_mismatch,,,OFFICIAL_URL_REVIEW,
기장우체국,6,나누리생선구이,나누리생선구이,2025|2026,부산광역시 기장군 기장읍 차성동로87번길 16,051-721-2003,"고등어구이 ₩15,000 | 모듬정식 ₩15,000 | 갈치조림 ₩20,000","고등어구이 ₩15,000 | 모듬정식 ₩15,000 | 갈치조림 ₩20,000",10:30-20:30 | 2·4주 화요일 휴무,33,21724248,http://place.map.kakao.com/21724248,35.245692449879,129.215831001001,,,,,,READY_FOR_IMAGE,kakao_verified,postoffice-gijang-06,postoffice-gijang-06.jpg,OFFICIAL_URL_REVIEW,
